url,text
https://www.zhihu.com/question/275359100/answer/643308383,虽然没什么人看，还是认认真真的回答下，态度要端正哈 先说自己期望的她性别女，90 后，身高 155~168（不绝对），体重在正常范围即可，学历大专以上。三观正，真诚，恋爱史不要超过三段(太多的话，不管是谁的错，至少说明对待感情不够认真，那么随意就开始了)。不抽烟不酗酒（适量是可以的），不去夜店迪厅等地方（每个人有自己爱好，只是我不能接受）。家庭的话，和谐就行。下面是现实的我 男，90年，湖南人，净身高 168，体重 72（正在下降中……），985 本科，理工科专业，已转行程序，现在杭州滨江区工作，无房无车。 认真对待感情，不随意开始亦不轻易放弃，不羡慕别人有多少女朋友，只想找到合适的，独宠一人(认真脸)。母胎solo，没有去过去夜店酒吧迪厅等场所。处男，尊重女性，可接受婚前无性行为的要求(主要看女友的态度)。 平时有锻炼，每隔一天的早上会晨泳，这样能让自己养成早睡早起的习惯，而且早上受干扰的因素少容易坚持。以前有过几次晚上夜跑的计划，结果都只进行了一个月不到，因为总会加班让计划进行不下去，太晚去跑又会导致晚上亢奋睡不着，然后失眠等。 对乐器很感兴趣，觉得音乐很容易让人感觉愉悦，目前在自学陶笛，希望自己能坚持下去，至少能熟练的演奏出一两首完整的曲子。陶笛的天空之城可以了解下，虽然现在吹的烂的不行，把握不住节奏，高音上不去，都能感觉很好听 。 至于游戏，以前喜欢玩，现在基本上没怎么玩了。平时也有看动漫，也有看公开课视频学习。当然这些不是兴趣爱好，只是生活方式的一种。 家中有哥哥姐姐，均已经成家有小孩，关系很融洽。父母也是明事理之人，我们自己的事也都是由自己做主。这是未来的我今年刚来杭州，觉得杭州城市还不错，好的企业比较多，也比较适合居住。正常的话可能会选择在杭州定居，当然这个也会参考未来女朋友的想法。有考虑创业，目前还没有好的 idea，所以暂时会在目前公司做，若能做到管理岗或者是收入可观的情况下可能会放弃创业（之前在创业公司待过几年，知道创业风险大而且耗费精力更多，这样对家庭的关注会更少）。我想创业的初衷无非就是挣更多钱，为以后家庭提供更有力的物质保障。终极目标：45 岁之前实现财富自由，然后就有足够多的时间做自己喜欢的事，两个人一起环游世界，还可以找一处风景好的地方，弹琴，看书，吃烧烤，当然也可以写代码？这是过去的我 作为一个没谈过恋爱的，为什么有这部分呢？哈哈，只是个噱头，恋爱是两个人的事，互相坦诚对待嘛，这也能帮助你了解我。 总的来说，单身原因80%在自己，20%归结于这个社会。男的比例过大呀，而且要房要车的普遍现象，压力巨大。好了，社会因素吐槽完，接下来就说自己的事了： 其实，在高中的时候，就有喜欢的女生，但是当时呢，作为三好学生，听话的好宝宝（其实吧，主要是老师和家长们宣传的恋爱影响学习，倒不是怕自己学习差了，是怕耽搁了别人），当时只是在冬天的早上早起，然后偷偷的买好早餐，热好暖手宝（女生自己的），写上字条放在课桌上（这样做了几次，后来发现她让给同桌的女生吃了，就没继续下去了）。后来，被班上其他男生表白成功，然后……就没然后了。其实直到大学毕业后一两年，都还是很喜欢的，只是时间久了吧，也没怎么联系，就渐渐淡了。 然后是大学，大一的时候和班上的一位女生其实挺有机会的，但是自己没把握住，因为当时班上有些同学起哄，关键那时候我俩还没啥，搞的我就更不敢怎么接触那个女生了，现在想想真想抽自己一巴掌。其实不追呢，还有一个很重要的原因的，就是自己当时有一种想法，大学毕业了，大家都各奔东西了（那时候经常看到好多这种关于毕业后分手的事），既然总会分为什么还要开始（是不是好多人觉得好清奇的脑回路，现在自己想想也觉得当时太过执着于结果了）。 大学毕业后，接触女生就少了，根本没机会了。那为啥不主动的像现在一样来知乎上找呢？因为，找的第一份工作虽然原来是国企，后来转成国有控股了，工资就 2000 多，转正也没过 3000，不包住，也不包吃只是食堂比较便宜，你能想象我当时还能一个月省 1000 多。这这样的工资，哪有心思找女朋友呀，跟着一起受累呀！ 干了一年多换了一家公司，创业型小公司，工资也不高 4000-5000，但是换行嘛，起点低一点，多学点东西就行。创业型的游戏公司，大家都懂吧，女生是稀有动物，而且很各种加班 996。当时也想着能做出一款火爆的游戏，然后就有钱有资历了，结果现实给了狠狠的一耳光。跑题了，感情经历哈，期间公司来了个妹子，还主动加了她微信，查到了她生日，在当天发了红包，后来发现她喜欢 LOL 的周边，就买了安妮的小熊送给她。然后……没有然后，后来她还把我送给她的小熊送人了。 再之后呢，我就到了现在的公司，工资不高也算是中等吧(不是知乎中等水平，这个达不到)。回答这个问题，也算是展示自己，还能多一份机会，总比以前抱怨身边接触妹子的机会太少的好。谢谢，各位看到这里~ 有意可私信，一定会回的，只是看消息可能没那么及时，毕竟工作不是刷知乎找女友
https://www.zhihu.com/question/275359100/answer/542652407,这种垃圾请不要再联系我 ------------------------原回答---------------------------这里有个小可爱即将发送，请点击签收！本人条件：1.97年的巨蟹座2.身高180，体重不告诉你3.本科在读，坐标杭州，目标是留杭发展4.颜值3分？4分？反正看得过去吧，后面爆照好啦5.家庭小康，父母有稳定收入，没有家庭负担6.目前无工作，不能养活自己。对男生的硬性要求：1.年龄的话，比我大吧，90-95最优，88，89也可以，96，97也可以，比我小就真的接受无能了2.身高的话，少女的期待是185+吧，192左右会冒星星眼，合得来的话这条当我没说3.正经本科及以上学历，最好也想在杭州发展4.我真的不是颜狗，但对长相有一点点要求，不能有怪象，不能有严重皮肤问题，不能太胖（心理阴影，见谅）5.家境小康，独生子或有一个兄弟姐妹，家庭无重男轻女思想，无负担6.潜力股，有职业规划，工资比我高作为早恋人群之一，在谈过一二三段恋爱之后，把所有的择偶标准变成了一条：在爱情中我们能不能变成更好的人。希望你能让我崇拜你。我的专业是中文，读书占据了我生活中很大一部分时间，每读一本书都是在和一个智者对话。所以不论你读什么专业，不论你做什么工作，我都希望你能有终身学习的观念，精进专业知识，有自己擅长的领域，我想永远崇拜你。希望我们有共同的目标。杭州这座城市的魅力就在于它给了年轻人生活的无数种可能性，10平米的蜗居，50平米的年租房，100平的家，两个人一起努力，面包会有的，爱情也会有的。希望我们有共同的话题。天南海北，政治历史，宇宙星空，家长里短，我们聊什么都可以，但一定一定不要除了“我爱你”“你爱我”无话可说。希望我们有各自的兴趣并欣赏对方的兴趣。我喜欢弹钢琴，弹尤克里里，做手工，写文字，旅游，阅读，运动，打游戏以后有机会还想学习瑜伽，跳舞，架子鼓。本职工作让我生存，兴趣让我生活，所以希望你也是个有丰富个人生活的人，日子很苦，我们应该努力让它变得甜一点。希望你是一个好脾气的先生。可能因为我脾气比较急，所以对温柔的人没有一丁点儿的抵抗力，日子过到最后，就是在和脾气生活。我其实很懂事的，可是因为喜欢你啊，所以总想逗逗你，闹闹你，气气你，希望你能看穿我的小心思，拥抱我，包容我。希望你是一个负责任的先生。我们每个人承担着不同的社会角色，必然承担着不同的责任。作为子女，孝顺是你的责任，作为学生，学习是你的责任，作为员工，创造业绩是你的责任，作为丈夫，忠诚是你的责任，顾家是你的责任，赡养老人照顾子女是你的责任，尊重疼爱另一半是你的责任，当然了，这些也是我的责任。希望你是一个喜欢孩子的先生。未来的日子，如果你愿意，我们可以有两个宝宝，看着小家伙们从牙牙学语到跑得飞快， 一定是件特别有成就感的事情，可我不希望咱家是丧偶式教育，所以作为爸爸的你一定要爱孩子，用心陪伴孩子成长啊。希望我们一起热爱生活。对于我来说，生活的仪式感简直就是悲惨世界里的最后一根救命稻草。所以我想在中秋节的时候我们一起烤个月饼，圣诞节的时候给孩子准备礼物，年休假的时候一起出去旅行，过年休假停止所有工作陪伴父母。每一个纪念日，每一种仪式感，都在告诉我们热爱生活，生活也会热爱你。希望我们尊重理解对方，平等交流。我们都是先为人，再为男人女人。我理解你身为男人的压力和责任，照顾你，体贴你，包容你。你也要理解我的压力和责任，疼爱我，体贴我，包容我。我们是两个自由的灵魂相遇，不是两具枯燥的肉体相合。还有很多希望，以后慢慢道来。茫茫人海，你与我踽踽独行，不用怕走得太慢，不要担心遇见的太晚，只要最终能遇到，以前经历的种种，都是值得。 最后写一个2019年的愿望清单吧1.英语口语达到流利水平❤️2.阅读30本书❤️3.尤克里里弹唱5首，指弹5首❤️4.钢琴学30课时❤️5.蹦极❤️6.拿到满意的暑期实习offer❤️7.早睡早起❤️8.把身体调理到最佳状态❤️9.健身，体重回到120左右❤️10.天天开心❤️
https://www.zhihu.com/question/275359100/answer/551743074,很意外地看到了这个帖子，留下点痕迹吧。我性别女，93年的，毕业于某211师范大学。现在在杭州，职业是老师。身高165，体重105，至于长相，动态的话可以参考一下《重庆森林》里的王菲。我目前年收入15w+。希望对方身高170+，最好175+，心胸开阔，性格阳光幽默。物质上，不要比我收入低吧！最重要的是眼缘，能聊得来，其他的都可以克服。暂时写这些，回头慢慢补充。12*5最近一直在下雨，这样湿漉漉的冬天，下吧下吧。转眼19年了……胖的，丑的，求求你们不要私戳我了，简直浪费时间。还有没有五官端正的了…为什么有人感谢我这个帖子……这有什么好感谢的。。求求老天爷了，赐给我一个身高175+五官端正性格正常的男人吧！！！补充几张生活照，无修图。 不好意思，乱入了。。。微笑结束—— 求求你们在见相亲对象前洗个澡收拾收拾自己好吧！！保证身上无异味不是最基本的礼貌吗？？有人反映我说话太犀利，其实我平时算性情温和的，只是看你能激发出我哪一面了。
https://www.zhihu.com/question/275359100/answer/592040608,非常有诚意的征婚贴。先自我介绍下：基本指标：性别男，爱好女，坐标杭州，89年生人，身高182，130左右，在美国完成本科和双硕士学位（理工科）。目前归国2年，第一年在上海一家IT外企工作（数据分析方向），现在定居杭州。不蹦迪，不吸烟，有时候会喝点酒。但是白的不碰。家务方面会做饭，爱好干净。性格方面：我偏外向。责任心强，工作上不含糊，靠谱。有点偏直男，但是绝对可以做到尊重别人的想法。同理心强。不自私。缺点： 1. 性格直。在工作的第一年特别看不起背后拿软刀子阴人的人，因此受到了现实啪啪啪的打脸。现在好很多，还是看不惯，但是也知道怎么保护好自己。2. 不太知道怎么打扮。我的穿着打扮一直在平均线上下挣扎。3. 偶尔会逗逼。4. 嘴笨。虽然我有着极其旺盛的求生欲，但是一般我能做到的事情我才说。所以被我很多同学吐槽说没情调。5. 偏瘦。这点我在改进。从去年10月份开始持续健身。在19年希望体重可以突破135。对女方的要求：1. 人品好。明事理，孝顺，靠谱，善良，有礼貌，大加分！（星星眼 ）。还有一点就是诚实（大部分，不绝对）。我认为两个人在一起信任很重要，特别是刚开始。偶尔吹吹牛啥的，我都可以接受。但是大事情上，我还是希望我们可以坦诚相对，我也会这么要求自己。2. 成熟独立。大加分。有基本的自理能力还有生活能力。不要求你烧出一道满汉全席，不行咱可以请保姆，点外卖。但是会烧一两道家常菜，会随手整理下房间，就行。还有，说下成熟。我理解的成熟的底线是知道自己在干什么，有自己的想法。3. 双商高。我对于有着自己想法，而且情商高的没有抵抗力，觉得这种特别性感。我本人非常愿意倾听和尊重我另一半的想法，一起分析事情。非常愿意学习另外一半的优秀的地方（我也非常愿意把我觉得好的想法跟你分享）。4. 身高希望你可以165以上。（非硬性，如果其他地方特别好，可以放松）。5.年龄，比我小都可以接受。6. 其他没有特别要求，颜值过均值，家境中等即可，地域希望是包邮区，但是非硬性。（顺眼了了，你要是在塔克拉玛干沙漠正中间住，我就去上沙漠求生课，按时给你送水送温暖）总的来说，随着阅历的增加，越来越体会得到人世间的不易，和人情的可贵。希望可以找到一个靠谱的知冷知热的人。（如果你想找一个特别有情调，嘴里抹了蜜的花美男，您还是甭来了。）如果您感兴趣或者有问题，私信或者留言都行。我一有时间就会回复，谢谢您的时间。
https://www.zhihu.com/question/275359100/answer/586110662,其实从删帖那天起，我就没想过再回来。倒不是说因为什么，只是我从不愿走回头路罢了。但好像打脸好像来得太快，不论因为什么，总之，我又回来了……但同时也给自己限定了期限，不再过多的花时间在这虚无缥缈的网络上。当然了，我也知道，知乎也只是一种途径，所以，自己能明白自己想要的是什么就行，如果不知道，那就明白自己不想要的是什么，这个会相对简单点。扯多了，作为一个相亲帖，现在开始正文内容了……———————分割线——————————突然又不知道怎么开头了……还是先简单介绍下吧。1.一位来自杭州千岛湖的93年姑娘，独生女，身高160，体重46-47摇摆；2.杭州读的大学，杭州工作，所以估摸着这辈子也就呆杭州了；3.所以择偶的必要条件就是会定居杭州，异地算了，太累人，然后就是就近原则；4.希望男生比我大，最多大5岁左右吧，比我小的应该不太能接受。身高170+，偏爱工科男；5.最重要的一点，讨厌欺骗，有啥可以直说，无论是什么关系；6.还在上学的小哥哥就算了吧，可能不确定性因素会更多；7.以后的评论我就不公开显示了；二更果然不知道写什么了，等想到了再来补充吧。如果有兴趣的话可以私聊询问，另再附上照骗一张，信70%即可。 另外突然想多说几句……在这个信息高速发展的时代，在这个微信一删便是永别的时代，每个来这的人都是怀揣着自己最美好的那份期待。“喜欢”这件事向来都是可遇不可求，你们需要有多大的缘分才能在十几亿人中相遇相识，又需要多大的缘分你们能相知相爱？所以无论结果如何，希望大家都不要让自己失望。生活也许很难，我们要求不了他人，但是我们可以要求自己，当你不知道该干什么的时候，当你觉得生活有点无趣的时候，当你觉得自己有点孤单寂寞的时候，那就出去走一走，外面的世界不一定精彩，但是肯定会比你封闭的内心来得更热闹。 2019.4.10
https://www.zhihu.com/question/275359100/answer/647098289,瞎回答一下99年，大二，杭州人，破三本读书。主修某纯工科，辅修金融，一般就是从早忙到晚。身高180出头，在180-181之间徘徊。从小被人说帅，但也没有刻意打扮过，整天邋里邋遢，感觉慢慢要往油腻中年男子发展了家里四套房，自己名下一套1000万出头的爱好摄影，喜欢带着脚架和滤镜去拍风光，不擅长人像，但是拍拍美照修修图问题还是不大的从小学钢琴，现在虽然不弹了，基本功还在，脑子里也随时留着几首曲子喜欢运动，篮球足球都可因为专业的原因，班里就一个女孩子，交际圈也比较窄，平时更多时间在自习室，周末会有一整天在实验室，所以时间不太多—————————分割线——————————择偶标准的话1、女的！活的！2、善良！孝顺！3、有明确的人生规划我认为无论现在处在什么样的状态，能对自己有一个精准的定位，以及对以后的目标和打算，都是无比重要的。不希望另一半浑浑噩噩，感觉每天很忙，却也不知道自己忙是为了些什么4、能有一个真真切切的爱好/特长先给爱好下个定义：花时间、花精力去掌握并喜爱，能帮助到自己，且对于生活品质有提高的活动。爱好包括但不限于：运动、摄影、乐器、做菜。不包括且不限于：旅游、美食、追星。5、还没想到
https://www.zhihu.com/question/275359100/answer/595986533,April 10.2019 1:18 am每天在实验室做实验12个小时+回到家还要看文献 处理数据 每天睡不到六个小时满脑子想的都是实验找不到女朋友了 注孤生 ————————————————————March 21.2019更新今天做实验的时候突然想起来一个词 经济适用男这不就是我么 ————————————————————March 3. 2019 更新爱的语言有五种：1.有质量的相处时间2.赞美对方的语言3.为对方服务的举动4.亲密接触5.礼物————————————————————还是认真来写个答案吧 坐标问题 很难找到 就当和大家讨论这个问题了 先自我介绍山东三线小城普通家庭 独生子 男 而立之年了 身高176多一点点 70-72.5KG之间浮动 处女座男生（不喜勿喷）不帅 长着一张严肃的教务处主任的脸办事靠谱 贴心 也很暖高考复读过 硕博都不是应届 所以现在才博二 大龄博士了 努力35之前博士毕业 坐标 加拿大爱屯（懂的一眼就懂 不懂的也别百度了）未来几年都会在这个地方 所以不异地（到这 就不用继续看了）博士毕业后可能会在北美做博后 之后大概率回国 暂定目标 江浙二线城市 南京杭州等拿到孔雀C 也可以去深圳 北上就不考虑了 真的买不起房子在北美大农村 做过饭 装过家具 通过马桶 搬过家 修过车 所以基本的家务活都会 毕竟 嫁人当嫁留学生 洗衣做饭样样精好像没了吧那就写写未来的她了162+ 不太胖就好 年龄没要求 不嫌我老就好学历本科以上 上不封顶 博士加分哪人没要求 江浙鲁粤加分家庭没要求 没负担就行 是否独生没要求 不是扶弟魔就好颜值一般就好 有坚持下来的爱好加分我期待势均力敌的爱情 两个人可以一起成长 最好两个人互相崇拜好像就想起来这么多 有没有想去或已经在爱屯体验零下40°的姑娘 来评论啊
https://www.zhihu.com/question/275359100/answer/646917484,男，按着经典排序的话颜值>性格>爱好>家庭背景>工作>有没钱颜值的话： 身高没要求，体重别太胖（真正意义上的胖纸），颜值得看着顺眼，最好是可爱点的性格：只要别是暴脾气，动辄冷暴力的就好，喜欢爱笑的姑娘0w0爱好：最好是能吃到一块儿去，玩到一块儿去，能喜欢我家的喵家庭背景：这个只要不是扶弟魔，需要我养他一家子就好，另外最好是家庭比较和谐的工作：工作不要是太熬精力和时间让自己没有个人生活的就好有没钱：这个没关系总被别人说，你条件一般还要挑这挑那，有个看上你的就不错了。可是要找的是陪伴自己后半生的人呀！不挑怎么行！老家在沈阳，86的，身高一米7，体重150斤虚胖，感觉可以减下来。目前在上海，在教育培训机构做产品工作，专门弄教学端的排课系统，还有销售CRM工具，后端的OA系统这些。后续想在杭州买房落户安家（刚好杭州落户政策放宽，再等个半年就可以落户啦）。或者小几率看看成都的机会，那边安家也不错。颜值：一般人，不算丑，曾经鲜肉过，胖了之后就变得敦实稳健了。性格：巨蟹座性格，喜欢照顾人，有点点婆婆妈妈，脾气还行，善良爱好： 不烟少酒，不喜夜店酒吧，比较宅，玩PS4 SWITCH及部分单机，养了两只喵，追剧情有趣的日美剧及特摄。对剧情有趣或者梗好玩的电影也是十分喜欢。家庭背景：在老家算小康家庭，父退役军官，母退休医生，关系和谐，无兄弟姐妹工作：后续会继续从事互联网产品工作，想往杭州跳跳有没钱：没啥大钱，家里算小康，至少能让生活处于一个比较舒适的状态恋爱史：以前谈过两三个，但是当时工作实在太差劲，自己个儿也实在是太不成熟导致都分了，截止到现在单身4年了。日常生活： 一人俩喵的日常，周一到五公司家里两点一线。到周六会宅着睡一天觉，然后周日出去转悠一天，溜溜弯看看电影找找网红小店吃吃到19年过年之前自己还都是每天很愁找不到对象，一个人过好撒鼻息。年后不知怎的看开了。要求还是那要求，找到找不到就随缘了。就悟着了自己一个人生活其实也很不错，找对象应该是让自己的生活锦上添花更加美好而不是期待着找对象能雪中送炭让自己从不好变好。 帅比艺术家同事帮忙画的 大喵滚滚 二喵圆圆
https://www.zhihu.com/question/275359100/answer/627956328,朋友推荐这个话题，她目前已经成功找到那个对的他。所以也来跟风回答一下，看看这里会不会也会有我的缘分吧！本人女，90年天蝎老阿姨，浙江人，目前坐标上海。身高161，体重54，也是属于微胖界的(/∇＼*)，长相一般。本科毕业之后就一直留在上海工作了，目前在一家公司做机械设计，工资待遇在这里不算高，但目前还能让自己过得比较舒适。本人属于慢热型，不熟悉的时候给人感觉很高冷，混熟之后，可能就是个有点活泼话又有点点多的逗比(？)吧。平时比较宅，感情生活也比较简单，不忙的时候会自己做饭（厨艺还可以），心情好的时候也会自己琢磨美食，喜欢看书、追动漫、听音乐等，也很喜欢和朋友出去聚会、旅游……比起高楼大厦，更喜欢有山有水的地方，也喜欢有历史感、有时间沉淀的地方……最近在练字，还有做一些简单的锻炼，慢慢地，一点点的提升，一点点的充实吧。相对比较佛系，会给对方足够的个人空间，有时又会有点粘人，毕竟更喜欢有个人陪着。希望未来的他：年龄在86-91年；身高在175上下，正常身材，不要太胖太壮；本科及以上学历；未来会在上海或杭州（一直很喜欢杭州）发展；最好在包邮区(不希望离家太远)，独立有稳定的收入，成熟有主见，能有自己的爱好，有责任心和上进心，外貌端正，私生活健康，家庭和睦。（其实主要还是看眼缘的吧）希望两个人在一起能让彼此都变得更加优秀～就这样吧，希望有缘人可以私信，还有非诚勿扰，毕竟现在大家时间都很宝贵的，谢谢啦～
https://www.zhihu.com/question/275359100/answer/558241373,关于我自己：浙江人，性别男，爱好女/1988年12月生人/上海高校工作/身高176，体重68kg/上海有一处小房1、目前在魔都一所高校任教，收入在上海这座城市不算特别高，但加上自己平时的兼职还算满意。2、目前上海市区有一处小房子，另在南京有一套房子可置换上海，但慢慢起步吧。不是什么大富大贵的家庭，但父母养老不成问题。3、从小喜欢阅读，现在每天再忙也要看一个多小时的书。也喜欢运动健身，每周至少5天运动。最喜欢的是跑步和游泳，见下图。4、不会大男子主义，有较强的同理心，能推己及人换位思考。5、本人不抽烟、聚会时少量饮酒，爱做饭，厨艺尚可；生活习惯也可以，爱干净爱收拾，也爱干家务。6、经历过很多人和事，爱过也怨过，但依旧相信爱情，依旧热爱这个世界。 关于理想中的你1、有自己的思想、主见，不妈宝。2、喜欢运动、喜欢读书加分。3、颜值不做要求，但喜欢你别太胖，在身材上能做到自我管理。4、现在或者未来在上海工作，杭州也可以，家人在杭州。道阻且长，行则将至。终有一天缘分会到来，我们一城两人三餐四季，平平淡淡又幸福美满地过完这一生。。
https://www.zhihu.com/question/275359100/answer/631438616,女，坐标北京个人条件：家乡浙江91年生，身高161，体重52，穿旗袍没小肚子辣种相貌平凡身体健康，无遗传疾病，有五年健身史（但因工作忙碌已荒废）性格温和开朗本科北京211，硕士德国QS TOP100毕业两年，工作稳定，朝十晚七独生女，家庭小康，父母开明可爱爱好绘画有两段感情史，因性格不合&未来规划分歧而和平分手。往者不可谏，来者犹可追~择偶标准:86~92年生身体健康为人靠谱有担当硕士及以上学历不求大富大贵，但求家境小康、父母开明工作地点or未来计划base在北京/杭州/上海与我三观近似欢迎评论（已开启评论筛选后显示功能），我会私信回复哒~
https://www.zhihu.com/question/275359100/answer/550050512,93年狮子座女生 现坐标天津 山西人二本设计专业毕业 职位是设计师 能够养活自己 且有存款身高163 体重51kg喜欢看电影听音乐发呆 三观正 明是非 但是脾气有点儿急 但遇事情能好好沟通讲道理 不作但偶尔矫情 （脾气性格啊这些还是要两个人一起感受的…）会做饭 但不多-择偶条件年龄的话 希望你比我大一点+6 小一点的话就-2本科以上学历 希望你懂的很多 生活啊历史啊什么的 让我有崇拜感希望你性格开朗啊 阳光一点儿 做事不要冲动 鲁莽 成熟稳重一点 地标我很喜欢南方城市 成都啊杭州啊都可以 天津 太原啊也可以 老父亲说哪里的喝水都养人 希望对方家庭的话 不要太复杂 就是普普通通的家庭就好 独生子什么的没要求 毕竟我家小孩子也是挺多的 对了 偏爱熊猫系男友 就是那种有点儿肌肉的男生 感觉安全感upupup出轨 打女生 这些是底线 不能忍 两个人出了问题就应该好好沟通 动手吵架都没有办法解决问题 心平气和最重要…熟人看到的话就选择无视吧… 以上
https://www.zhihu.com/question/275359100/answer/582283094,2019年4月7号我被求婚了 回头看这个回答，我想敲爆自己的狗头，因为当你遇到真爱的时候，所有的问题都不是问题未婚夫身高185，体重180，当初我最高极限是只能接受183的孩子， 不过还好，他就是我喜欢的那种肉肉的身材，除了太高，我穿平底鞋有压力其他都还行。他学习能力也就还行，本科毕业，其实我是喜欢学霸类型的当初我誓死不嫁外地的决心，被他打破了，一个广东一个西北，父母都不希望自己儿女离自己很远，但是，我们一定能坚持的 当然我父母同意的关键是未婚夫愿意在广东买房子，并且写我们两个的名字，给我父母吃一颗定心丸 真的很感谢他愿意这样为我付出。回答火的很突然，但每一条我都认真看了，真的很谢谢大家给我留言和私信，辜负你们了，因为还在国外的原因，所以我只是很认真的在回答“你的择偶标准是怎么样的？”这个问题本身，并不是来找男朋友的。 图片删了 以下是原答案 我是一个南方妹子，96年 不抽烟 不喝酒，不泡吧，不玩陌陌 探探 这种交友软件 （另一半也不找玩这种软件的！）身高158 体重90_93斤上下浮动， 身材没有什么优势，但是有趣的灵魂我有吖~ 我爸爸的老家在广东阳江市 一个美丽的海滨城市 ，有阳光 沙滩 。（虽然没有在这个城市生活过，也不会说阳江话 ）我喜欢到处旅游，我去过许多地方，北京 ，上海，苏州，杭州，香港，澳门，湖南，武汉，厦门，深圳，安徽，三亚，芭提雅，悉尼，墨尔本，南澳，堪培拉 还有一些我实在记不清了 我以前在广州生活， 在佛山上学，现在在国外进修 自从出国后真的挺想广州的，好吃的那么多我干嘛跑过来悉尼受罪 我的择偶标准：身高173-183，体重，不许太瘦，130-150斤左右肉肉的抱起来舒服 我学习能力不是太强所以希望他学历比我好，脑子比我聪明，以后小孩不至于像我太笨，太闹腾喜欢玩（我在国内上的大专如今在悉尼读本科）我希望另一半最好是本地人，外地的希望他定居在广州或者佛山……（父母不同意我外嫁，嫁人的唯一要求就是不能嫁外地）经济条件不做强求，家庭环境相当最合适，我们本地结婚不收取高额礼金，一般1-3万意思意思就好，这些钱女方父母会买嫁妆陪嫁给男方。但是那种，想留在广东，靠自己能力买房子又做不到，想找个本地女孩一劳永逸的，拜托求你不要来祸害我……我介绍一下我的家庭环境，我的家庭和睦，父母都有自己稳定的工作，我还有一个弟弟，在上中学， 家庭负担 ？没有 但是大富大贵 我家也没有 家里只有两辆代步车 ，爸爸一辆 我一辆 外加两套房子 .
https://www.zhihu.com/question/275359100/answer/565062256,女生，坐标杭州，94，，160，48，湖北人，长相甜美清秀，可爱型，性格较温和，比较迁就另一半，有过一段感情经历，高中开始，大二分手，此后由于考研工作等原因一直单身，大概四五年～ 目前工作是产品经理，工资尚可，本身没有太烧钱爱好，也不热衷逛街，但也不希望被人限制太多，比如花钱，婚前就要求勤俭持家 自身无房无车，对另一半也不要求房车，相信未来都会有的，希望另一半善良心软，172以上，比我大，能跟我一起成长，没有太明显的性格缺陷，合得来最重要，我会在评论回复，谢谢，下面是照片哈
https://www.zhihu.com/question/275359100/answer/645315657,补充：坐标乌鲁木齐 目前在杭州学习咖啡中 之前没写坐标 觉得并不重要（对我来说）。乌鲁木齐有房，还在每月还房贷中，无车，无存款。最近被催相亲，如果要找，肯定是以结婚为主。答主条件：女，91年，身高170，52KG，长相普通4分学历本科，家境一般，工作普通，消费一般。喜欢宅，偶尔运动，仅限游泳 射箭，因为懒动。会做简单家常菜，收拾家务，身体健康。我就是一个很普通的人，没什么优秀闪光点比较慢热。择偶标准:年龄身高：最好比我大的，比我高就行。颜值：不丑就行，不要邋遢性格：善良、有责任心、开朗和稳重职业：无具体要求能力：养得起我们以后的小家庭家境:家庭关系和睦房车：如果你自己有能力买房买车最好，没有的话不需要你父母借钱什么的去买这些，等我们以后有能力了自己买最重要的一点 要聊得来另是不是要附自己的照片？ 当然 我是照骗....
https://www.zhihu.com/question/275359100/answer/645992041,本人：人类 雄性 178cm 68kg 杭州附近的郊区 长的挺丑的 皮肤黑 工资一个月5000左右 不良爱好 抽烟 打游戏 吹牛 喝酒 。女方要求：会不会做饭都行 我会 ，会不会洗衣服都行，我会，会不会赚钱都行 我会，有没有上进行 都行，不爱慕虚荣，不作 ，长的中等偏上，爱不爱我都行！
https://www.zhihu.com/question/275359100/answer/614373377,看缘分，写着玩吧！个人情况如下：1、本人男，爱好女！2、93年出生，家里一般，非独生子女，大致不会拖累，也不会有很大支持那种！3、性格随和，熟人面前逗比，陌生人面前典型理工男木讷，喜欢自然风光，喜欢爬山。4、目前在帝都读硕士，信息学科，程序员，签了bat某家的算法。5、路人长相，身高不高174，体重125！6、感情经历简单，大学懵懂时期有过一段短暂的懵懂恋爱(就是我自己也说不清那种)！7、未来工作应该在杭州，不排除北上广深等地，看发展机会。希望另一半满足(是希望)1. 女性(必须满足)2. 91到99(当然00我也不排斥，我是怕你爸妈排斥)3. 性格随和，积极向上，乐观开朗！(个人比较看重，画重点)4. 学历本科以上，女博士更好(对，你没有看错)5. 长相和我一样一般就行(太漂亮的也看不上我，我也不想有颜色)，身高没要求(我这身高敢有要求吗)，体重不能比我重吧！6. 感情经历简单，不泡吧不蹦迪(纯属个人喜好，没有别的意思，勿喷，勿喷我知道你是个好女孩)7.最好是北上杭广深工作，本人不排除异地，因为我工作可以跳过去，但是这些地方是我未来工作能去的！
